Clan Tag,Tag,league,builderBaseLeague,role,attackWins,defenseWins,townHallLevel,name,expLevel,trophies,bestTrophies,donations,donationsReceived,builderHallLevel,builderBaseTrophies,bestBuilderBaseTrophies,warStars,clanCapitalContributions
%232QLJQCQUR,%23LG8VYQCJJ,Crystal League II,Brass League III,admin,0,0,13,facelessking,154,2293,2487,58,0,6,2025,2184,1275,1501506
%232QLJQCQUR,%23Q82PJR90P,Crystal League II,Copper League II,member,0,4,13,grogu_skywalker,153,2309,2671,0,0,6,1809,2011,1023,1525601
%232QLJQCQUR,%23LPQJPLVYP,Crystal League II,Brass League II,coLeader,0,4,13,Lady Galadriel,164,2284,2871,66,141,7,2243,2403,1378,1527854
%232QLJQCQUR,%23GQLJGU0LY,Crystal League II,Brass League II,member,7,1,10,DL,82,2136,2298,12,495,6,2208,2258,75,124010
%232QLJQCQUR,%23QU88UG0YC,Crystal League III,Brass League I,member,5,1,12,teddy cow,128,2015,2082,88,360,7,2587,2672,216,908504
%232QLJQCQUR,%23Q8PY08PQY,Crystal League III,Stone League I,member,49,0,8,SAUGAT,59,1993,2011,53,437,4,1424,1426,23,100
%232QLJQCQUR,%23QC0L20YGV,Gold League II,Stone League II,admin,0,2,12,padawan gandalf,119,1661,1789,0,216,5,1367,1383,418,1363628
%232QLJQCQUR,%23G0JRRJP02,Gold League II,Brass League II,member,5,1,10,greyskull,92,1593,1610,178,234,6,2286,2333,44,528228
%232QLJQCQUR,%23GYQ8YLC9P,Silver League I,Brass League III,member,2,0,12,Amirul,76,1219,2431,0,67,7,2076,2114,0,250834
%232QLJQCQUR,%23GYYQ9UUL8,Silver League II,Clay League II,admin,3,0,10,drogons1life,75,1151,1251,1,31,3,883,1124,64,450690
%23UJYV9LCQ,%23LQ2CPRLGV,Champion League III,Brass League I,admin,9,0,12,cruz,139,3119,3470,342,360,7,2485,2612,912,456393
%23UJYV9LCQ,%23LVJ9PV8GY,Master League I,Steel League II,coLeader,14,1,12,JJCC,170,3146,3704,1333,1224,9,3410,3562,1234,933849
%23UJYV9LCQ,%238C82C8908,Master League I,Steel League I,coLeader,15,0,12,A.MATRIX 2.0,217,2940,4043,1984,1152,10,3735,4665,2379,1166645
%23UJYV9LCQ,%239U9JG9UVL,Unranked,Titanium League I,coLeader,0,0,13,GILMER,228,2886,5017,0,0,9,4372,4778,2540,566065
%23UJYV9LCQ,%23Q82PLVUUG,Master League II,Iron League II,coLeader,13,0,12,THE PUNISHER,135,2899,3035,68,1107,8,2950,2999,641,816328
%23UJYV9LCQ,%23YGQJJUVCG,Unranked,Brass League I,coLeader,0,0,12,Andres,143,2359,2951,0,0,7,2433,2584,1783,301630
%23UJYV9LCQ,%23LP9QC9PRG,Unranked,Brass League II,coLeader,0,0,12,kiko,158,2350,3290,0,0,6,2355,2355,958,241883
%23UJYV9LCQ,%23L8GUYCUG2,Unranked,Brass League II,coLeader,0,0,12,Lester cr,132,2318,3180,0,0,6,2255,2344,1149,224608
%23UJYV9LCQ,%23L288R9C9C,Unranked,Brass League I,coLeader,0,0,11,Gilmer#2GT,131,2219,2744,0,0,7,2490,2550,1281,246495
%23UJYV9LCQ,%23L98GVJLRQ,Unranked,Iron League III,coLeader,0,0,11,mayk,118,2056,2398,0,0,7,2632,2632,953,216364
%23UJYV9LCQ,%23Y9PRQVCJP,Unranked,Iron League II,admin,0,0,11,DREDD,126,1954,2748,0,0,7,2826,2945,670,76185
%23UJYV9LCQ,%23PLU8UPUV9,Unranked,Iron League III,coLeader,0,0,12,juanfra,148,1862,3104,0,0,7,2727,2854,1541,176738
%23UJYV9LCQ,%23L9RGRC9V8,Unranked,Iron League III,admin,0,0,11,Gabriel,117,1592,2550,0,0,8,2694,2782,364,16181
%23UJYV9LCQ,%23Q98VYCUR8,Unranked,Brass League III,admin,0,0,10,Sett,99,1306,2057,0,0,6,2113,2243,436,33938
%23UJYV9LCQ,%23Y9VGCCLPG,Unranked,Copper League I,admin,0,0,10,ALFONSO.JUNIOR,93,1078,1904,0,0,5,1958,2076,224,38737
%23UJYV9LCQ,%23Q9P8CJG2U,Unranked,Copper League II,admin,0,0,9,SpyGhost,78,1063,1360,0,0,5,1834,1834,104,37148
%23UJYV9LCQ,%23LQULQQP20,Unranked,Stone League I,member,0,0,8,♡♡♤♧decxter♧♤♡♡,63,833,1178,0,0,4,1410,1447,98,127976
%23UJYV9LCQ,%23QVRP20LG2,Unranked,Wood League III,member,0,0,5,Derek,25,556,717,0,0,3,299,307,3,0
%23GL8RURVQ,%23CQQPJVRP,Titan League I,Titanium League I,coLeader,51,1,16,memoo balobaid,236,4812,5442,550,525,10,4201,4843,3103,1359092
%23GL8RURVQ,%23QYJ08P8R,Titan League I,Titanium League III,admin,1,0,13,samir,197,4737,5054,0,0,9,3833,3883,1293,1373977
%23GL8RURVQ,%23P0JG8P9L8,Titan League II,Platinum League II,admin,36,5,14,sarhan.,207,4677,5065,53,41,10,4774,5133,943,1604720
%23GL8RURVQ,%23P2GYVRP2C,Titan League III,Steel League II,admin,5,9,16,قاهر الوحوش,181,4376,4762,0,0,10,3464,3621,996,1201368
%23GL8RURVQ,%23LGLQR29J,Titan League III,Titanium League II,member,8,2,14,SilentNight,207,4300,4962,30,183,10,4024,4034,1073,1275274
%23GL8RURVQ,%2399QUPPVY8,Titan League III,Steel League III,coLeader,6,1,14,VICIOUS RAJPUT,213,4278,5087,252,300,9,3381,3639,1301,1157612
%23GL8RURVQ,%23PY2UP2JYR,Titan League III,Platinum League II,admin,15,0,14,DieguitS,186,4278,4698,0,297,10,4637,5082,741,120850
%23GL8RURVQ,%238800GLRCY,Titan League III,Titanium League III,coLeader,5,0,15,mubashir,221,4066,5035,397,546,10,3943,4920,2093,1055628
%23GL8RURVQ,%239CYPVGVJ,Unranked,Platinum League III,admin,0,0,14,moody,213,3799,5040,0,0,10,4462,4923,353,1260625
%23GL8RURVQ,%23PJJRC8LP9,Champion League III,Steel League III,coLeader,2,1,13,[Mubi_82],173,3349,3839,778,335,9,3276,3895,865,897179
%23GL8RURVQ,%238JVCLV0CY,Unranked,Steel League I,leader,0,0,16,Haris,222,3083,5065,328,216,10,3754,4621,1780,924781
%23GL8RURVQ,%23LJJVR8RQC,Unranked,Iron League II,member,0,0,13,itachi uchiha,138,3044,3577,0,0,9,2894,3056,116,332701
%23GL8RURVQ,%2398UL0VL0V,Unranked,Steel League III,coLeader,0,0,13,Leader,181,2908,5025,197,76,9,3230,3290,1627,403508
%23GL8RURVQ,%2398VRCG0UJ,Unranked,Iron League II,admin,0,0,12,wanted,164,2662,4160,0,0,9,2872,3072,846,45304
%23GL8RURVQ,%23L2VY22VR2,Crystal League I,Iron League III,member,2,0,12,ali don,143,2402,3099,0,0,8,2738,2799,353,640626
%23GL8RURVQ,%239L2YL9G0Q,Unranked,Brass League II,member,0,0,12,devil,137,2251,2734,0,0,7,2209,2469,724,117138
%23GL8RURVQ,%239VV2U9J2L,Unranked,Stone League III,coLeader,0,0,11,$p33d I,114,1970,2492,0,0,5,1298,1478,500,513388
%23GL8RURVQ,%23LR8Q8LJ2V,Unranked,Wood League II,coLeader,0,0,11,$p33d II,110,1830,2419,0,0,4,395,413,362,544004
%23GL8RURVQ,%239LYV99LJ0,Unranked,Copper League V,admin,0,0,11,Ezio,105,1494,1896,0,0,4,1564,1599,805,109175
%23GL8RURVQ,%2392Q9R9CP0,Unranked,Stone League I,admin,0,0,11,I'm haris,112,1439,1945,0,0,4,1458,1529,924,116151
%23GL8RURVQ,%23QULLQGP8L,Unranked,Wood League V,admin,0,0,10,$p33d IV,85,1364,1740,0,0,3,50,50,105,308783
%23GL8RURVQ,%23QU9CLGVC9,Unranked,Wood League V,admin,0,0,10,$p33d III,85,1238,1666,0,0,4,77,80,129,335679
%23GL8RURVQ,%23QURLLJQCL,Unranked,Wood League V,admin,0,0,11,$p33d V,78,1216,1494,0,0,3,50,50,140,227048
%23GL8RURVQ,%23QJGVCJ2L9,Unranked,Wood League V,admin,0,0,6,$p33d,28,585,753,0,0,2,50,50,0,0
%232QUUG2QRY,%23908YYQQVJ,Master League I,Steel League III,leader,1,5,14,hunter.101,200,3083,4434,36,0,10,3367,4416,1749,642483
%232QUUG2QRY,%23802C0RUJG,Crystal League I,Copper League II,coLeader,3,2,13,bhob,141,2537,2589,0,241,6,1857,1871,1362,528444
%232QUUG2QRY,%2328JC2YC0L,Crystal League I,Steel League II,admin,9,3,13,BasTampiD,185,2522,3961,193,0,10,3524,3542,1188,512591
%232QUUG2QRY,%239LJ8YP22U,Unranked,Brass League III,coLeader,0,0,13,..-nobitA-..,159,2474,3253,0,0,7,2159,2181,2189,507943
%232QUUG2QRY,%232CYU8JVJR,Crystal League I,Copper League II,coLeader,0,0,12,mhajay#13,135,2413,2493,78,0,6,1839,1839,1456,462769
%232QUUG2QRY,%23QP0822QG8,Crystal League II,Iron League III,admin,10,1,12,MOBY,135,2363,3202,0,0,8,2605,2605,642,420643
%232QUUG2QRY,%232QRJL80UR,Crystal League II,Copper League IV,admin,1,1,12,prince carreos✨,164,2162,2998,0,0,6,1615,1642,2113,104468
%232QUUG2QRY,%23LV9Y0228G,Crystal League III,Iron League III,admin,4,0,12,bhobz,127,2173,4856,0,0,8,2681,2789,206,196661
%232QUUG2QRY,%2382GG2GUVC,Unranked,Copper League IV,coLeader,0,0,11,♥kiera♥,122,2016,2390,30,0,6,1643,1742,1482,409644
%232QUUG2QRY,%2320PPJPJGC,Crystal League III,Steel League II,coLeader,11,6,14,♣♠A.CARREOS♠♣,219,1986,3901,0,0,10,3529,4243,2216,1091522
%232QUUG2QRY,%239JUGRPQGJ,Unranked,Brass League III,admin,0,0,13,"..-doremon-,,",160,1665,3215,0,0,7,2083,2161,2313,435704
%232QUUG2QRY,%23G0PQVLCU2,Gold League III,Stone League IV,member,0,0,10,miming,74,1543,1741,0,0,4,1194,1194,502,374283
%232QUUG2QRY,%23GPVC9UVC9,Silver League I,Copper League III,admin,2,0,10,ain't fool,82,1303,1526,0,66,5,1798,1798,227,58716
%232QUUG2QRY,%239QLQJRGUG,Unranked,Copper League IV,admin,0,0,12,..master..,124,1249,1715,0,0,6,1698,1878,1471,358737
%232QUUG2QRY,%23LRJVY88R0,Unranked,Stone League III,coLeader,0,0,11,D amulag,75,1179,1354,0,0,5,1200,1205,453,355600
%232QUUG2QRY,%239U0PJRRVR,Unranked,Brass League II,admin,0,0,11,",,arrow2.4,",135,1093,2761,0,0,8,2214,2968,1723,301328
%232QUUG2QRY,%23LCUR9VG98,Silver League III,Clay League IV,coLeader,0,0,12,suneo honekawa,62,977,1270,0,0,4,698,708,329,318887
%232QUUG2QRY,%23QLR8PCP8Q,Silver League III,Copper League IV,admin,1,0,9,princeTerrence,61,964,1177,0,0,6,1601,1916,91,85622
%232QUUG2QRY,%23G09UYC0UU,Unranked,Wood League II,coLeader,0,0,9,Suneo,50,734,917,0,30,3,390,391,316,295076
%232QUUG2QRY,%23QU09R8QLL,Unranked,Wood League I,coLeader,0,0,9,marites ng baya,40,706,747,0,0,3,499,512,205,263238
%232QUUG2QRY,%23G2URLJP80,Unranked,Wood League V,coLeader,0,0,5,posideon,22,311,276,0,0,2,50,50,53,0
%232QUUG2QRY,%23QULGYP888,Unranked,,admin,0,0,3,hidez,6,186,186,0,0,0,0,0,3,0
%239VPRVCRQ,%238CGUJQQ0C,Titan League I,Titanium League II,coLeader,32,7,14,Juan,212,4796,5018,0,47,10,4014,4052,1639,1033128
%239VPRVCRQ,%23R8CU0CL0,Champion League I,Steel League I,coLeader,14,1,15,Emerson,216,3966,4374,114,312,10,3727,4535,455,827695
%239VPRVCRQ,%239GCJY9YGP,Champion League II,Steel League III,member,1,1,14,daigo,176,3525,3866,20,0,10,3260,3479,233,558582
%239VPRVCRQ,%23Q8JU0UQ8Y,Champion League II,Steel League II,member,9,4,15,maxsaxgame,172,3495,3571,0,0,10,3539,3766,12,459383
%239VPRVCRQ,%239LVL9JUP9,Champion League III,Iron League II,member,14,0,13,math,151,3340,3392,0,0,8,2855,2909,209,101400
%239VPRVCRQ,%23V9UGVGGU,Master League II,Brass League III,member,7,1,12,KOMEIL,137,2883,3012,67,104,6,2166,2293,320,26670
%239VPRVCRQ,%23C02JQR99,Unranked,Titanium League II,member,0,0,15,Yan,222,2934,5025,0,0,10,4179,5034,1160,883720
%239VPRVCRQ,%23UPCLCJVL,Master League II,Iron League III,member,15,2,13,-unknow-,139,2837,2837,0,0,8,2765,2796,166,534825
%239VPRVCRQ,%2392LJPPQ0J,Unranked,Steel League III,member,0,0,14,maluco.doidao,197,2810,4387,0,0,9,3383,3481,1589,25000
%239VPRVCRQ,%2328UVJVVU,Master League III,Brass League II,member,5,2,12,DarkMiD,144,2716,3366,0,0,7,2332,2364,223,381425
%239VPRVCRQ,%23LCPU89UJL,Master League III,Iron League III,admin,0,1,12,"Oscar,nop",149,2700,3243,0,42,8,2786,2864,383,601536
%239VPRVCRQ,%23C2Q989YJ,Master League II,Titanium League II,leader,12,0,14,José,224,2790,3895,1038,89,9,4026,4555,1149,1007877
%239VPRVCRQ,%239RQPJPGUY,Unranked,Iron League III,member,0,0,12,Mest. dos Magos,160,2669,3480,0,0,7,2616,2743,429,177944
%239VPRVCRQ,%2382982VJ22,Unranked,Iron League III,member,0,0,13,pedro,144,2653,2966,0,0,8,2732,2900,298,25600
%239VPRVCRQ,%23PVG82LJR,Unranked,Brass League I,member,0,0,12,st1ng,145,2524,3067,0,0,8,2401,2423,250,496499
%239VPRVCRQ,%239UJJUG2R9,Unranked,Brass League I,member,0,0,12,⭐MAXIMUS⭐,144,2489,2677,0,0,9,2461,2538,91,280050
%239VPRVCRQ,%23Y29RQCPCJ,Crystal League I,Iron League III,member,5,4,11,Marcomortal,137,2468,2518,0,236,7,2600,2710,53,11900
%239VPRVCRQ,%23PRVR2V00P,Crystal League I,Brass League I,member,0,0,12,hugo,133,2460,2465,0,0,7,2441,2564,71,84420
%239VPRVCRQ,%238QPCPJ20Y,Unranked,Iron League II,member,0,0,12,Karine,169,2458,3239,0,0,9,2838,2928,611,235172
%239VPRVCRQ,%232GY22JGCG,Crystal League I,Brass League I,member,0,5,12,B R D G,151,2477,2875,0,112,9,2464,2725,669,556022
%239VPRVCRQ,%23G9VC9JC,Unranked,Steel League I,member,0,0,12,The FinisH,182,2381,3319,0,0,10,3752,4030,600,166467
%239VPRVCRQ,%23Q082LJ0R,Unranked,Iron League III,member,0,0,12,lxcasszz,130,2353,3360,0,0,9,2759,2819,174,350301
%239VPRVCRQ,%23P0JUC0Q9V,Unranked,Iron League III,member,0,0,12,Cudiguin,134,2309,2587,0,0,7,2681,2731,150,215006
%239VPRVCRQ,%2392V8P0RQY,Unranked,Steel League III,member,0,0,13,Senna Doggxn,189,2331,5007,0,0,9,3352,3590,587,19945
%239VPRVCRQ,%23GP8JU8VY,Unranked,Brass League I,member,0,0,12,leo,166,2288,3223,0,0,7,2487,2582,265,55764
%239VPRVCRQ,%232CRRYV89C,Unranked,Iron League III,member,0,0,12,GhosthDM,152,2283,3384,0,0,8,2697,2743,453,563252
%239VPRVCRQ,%23YL222RRVJ,Crystal League II,Brass League I,member,0,0,12,soluço,137,2245,3750,0,0,7,2476,2622,196,252750
%239VPRVCRQ,%23G98JJ90RY,Crystal League II,Brass League II,member,21,1,11,Gabriel,108,2278,2299,0,0,7,2344,2551,79,342228
%239VPRVCRQ,%23PUGYC20LQ,Unranked,Steel League III,member,0,0,12,Adriano Rex,137,2206,3185,0,0,10,3338,3504,158,333906
%239VPRVCRQ,%23G0U9JU80,Unranked,Brass League III,member,0,0,11,FANTASMA,170,2206,3241,0,0,7,2128,2291,674,3700
%239VPRVCRQ,%23LQ28J900R,Unranked,Iron League III,member,0,0,11,Arthur gaamer,131,2177,3356,0,0,8,2709,2760,187,389402
%239VPRVCRQ,%23YQ90LLRPC,Unranked,Brass League II,member,0,0,11,fabioalmeida77,112,2106,2311,0,0,6,2288,2296,130,236413
%239VPRVCRQ,%23G0PL2L8P,Unranked,Iron League I,member,0,0,12,Mr.Cat,163,2085,3367,0,0,9,3082,3624,359,0
%239VPRVCRQ,%23Y89JY89UG,Crystal League III,Brass League II,member,15,0,10,liniker96,85,2078,2232,0,0,7,2302,2351,8,218041
%239VPRVCRQ,%23YJL2QLP8U,Unranked,Brass League II,member,0,0,11,REI ALAN 1°,113,2041,2610,0,0,7,2379,2569,390,111226
%239VPRVCRQ,%232L8U9QPVR,Unranked,Brass League II,member,0,0,12,;) BRUNO,132,2021,2698,0,0,7,2387,2455,128,4000
%239VPRVCRQ,%23PP029VPV2,Unranked,Brass League I,member,0,0,11,luiz otavio,134,1974,2732,0,0,7,2486,2616,150,227266
%239VPRVCRQ,%23QJ8JC0CCC,Gold League I,Iron League III,member,2,0,11,ᴡᴇʙᴇʀ,100,1946,2122,0,0,9,2670,2796,37,247675
%239VPRVCRQ,%23QRVURQPYV,Unranked,Brass League II,member,0,0,13,劇on !劇,93,1913,2155,0,0,9,2359,2509,22,336596
%239VPRVCRQ,%23PPPQRGPVC,Gold League I,Brass League I,admin,0,3,11,Ajeesh.D. A,131,1904,2405,0,67,7,2495,2599,449,149652
%239VPRVCRQ,%238VYUL2CJY,Unranked,Brass League I,member,0,0,11,CONDIZILLA,141,1883,2749,0,0,8,2595,3050,189,10900
%239VPRVCRQ,%2398YVUGVY8,Gold League I,Copper League I,member,1,0,11,ITZ.MaYCOM,127,1843,2282,0,0,7,1924,2129,185,100
%239VPRVCRQ,%23L2LQVRG,Unranked,Brass League I,member,0,0,11,beck ville,136,1834,3216,0,0,7,2501,2651,389,12500
%239VPRVCRQ,%239L9YPYU28,Unranked,Brass League III,member,0,0,11,Soares7,118,1746,2660,0,0,7,2112,2270,100,352443
%239VPRVCRQ,%23YLYUP2QG,Unranked,Brass League I,member,0,0,13,vitor hugo,118,1689,2614,0,0,7,2452,2623,84,12230
%239VPRVCRQ,%239PQCRQYPV,Unranked,Brass League III,member,0,0,11,Zero Two,116,1659,1990,0,0,6,2036,2123,165,223710
%239VPRVCRQ,%23LLUUYVY92,Unranked,Steel League II,member,0,0,12,Atreus★★★,155,1630,5027,0,0,9,3558,3773,209,153637
%239VPRVCRQ,%239CVLCG9JC,Unranked,Brass League II,member,0,0,10,Fontelas,99,1557,1665,0,0,6,2240,2240,55,150080
%232LUPYU9JC,%23L8JL9LLPQ,Champion League II,Iron League III,coLeader,21,1,12,HUMG. Sike,145,3599,3877,0,0,8,2758,2836,273,897764
%232LUPYU9JC,%23Y9QGL8RQ2,Champion League II,Iron League II,coLeader,1,2,13,nguoi ko ten,149,3517,4121,0,10,9,2943,3127,336,220738
%232LUPYU9JC,%23QYR9GPPPP,Master League II,Iron League III,coLeader,0,0,13,kayy minh,126,2836,3339,0,0,9,2663,2690,521,368320
%232LUPYU9JC,%23QYUQ2099P,Unranked,Iron League III,admin,0,0,13,hihi,144,2648,3201,0,0,9,2656,3148,412,356370
%232LUPYU9JC,%23Q9929YUPG,Unranked,Iron League III,leader,0,0,14,trọng đz chymto,136,2571,3215,0,0,9,2604,3033,306,495577
%232LUPYU9JC,%23LYVJUU0Q2,Unranked,Brass League III,member,0,0,11,♡Pé•Hưng♡,104,2164,2569,0,0,6,2052,2168,167,950
%232LUPYU9JC,%23Q82YGRJ82,Unranked,Brass League II,member,0,0,11,Giang Hảo Hán,122,2072,2646,0,0,8,2237,2592,288,421260
%232LUPYU9JC,%23QYJ2VQVR2,Unranked,Copper League I,admin,0,0,11,Chu Văn Phong,73,2046,2711,0,0,6,1910,2047,23,41036
%232LUPYU9JC,%23L9QGJP92U,Unranked,Iron League II,admin,0,0,11,"@Triệu""$""",129,1921,3287,0,0,8,2911,2995,167,287157
%232LUPYU9JC,%23QG8QCYU2L,Gold League I,Iron League I,member,0,8,14,#16$max€¥,152,1919,3084,0,0,10,3069,3575,333,726010
%232LUPYU9JC,%23GP2U0QLUP,Gold League II,Copper League III,coLeader,1,0,10,Phú,70,1713,2053,0,0,6,1724,1880,105,75753
%232LUPYU9JC,%23GLRPYGUPG,Gold League II,Copper League V,member,1,0,11,yêu,62,1649,1713,0,30,5,1510,1518,114,250
%232LUPYU9JC,%23GYLCJLPRR,Gold League II,Stone League II,member,68,1,8,yêu,44,1656,1675,0,104,4,1382,1440,0,100
%232LUPYU9JC,%238UR8RG899,Unranked,Copper League II,member,0,0,11,hoànglinh,105,1528,2237,0,0,5,1831,1842,226,44571
%232LUPYU9JC,%23PQ8JJJ0GY,Gold League III,Copper League IV,member,4,0,11,chocopie,94,1506,1742,0,0,6,1637,1654,6,0
%232LUPYU9JC,%23QCV0PC900,Unranked,Brass League I,admin,0,0,12,Hoà,95,1477,2112,0,0,8,2463,2527,50,133954
%232LUPYU9JC,%23GYJCQUGGQ,Unranked,Copper League IV,member,0,0,9,đạt,79,1425,1797,0,0,5,1625,1650,6,0
%232LUPYU9JC,%23G9RVRCQ80,Unranked,Brass League II,coLeader,0,0,10,tâm,86,1400,2119,0,0,6,2234,2275,152,112559
%232LUPYU9JC,%23QR288RR2J,Silver League II,Stone League III,member,4,1,8,minhtan,56,1010,1223,0,0,4,1201,1201,15,60626
%23PCJJQCJG,%23GVVYLJQ0,Titan League II,Titanium League II,coLeader,34,3,16,Ecizen Sena,258,4520,5589,776,1912,10,4005,4629,2214,1635308
%23PCJJQCJG,%232828YYJCJ,Titan League III,Steel League I,coLeader,29,5,16,Brom,266,4213,5653,918,1697,10,3761,5154,2199,1967386
%23PCJJQCJG,%238089PGLC,Champion League I,Titanium League III,member,18,5,15,Skull Knight,236,3953,5026,3441,1059,10,3847,4413,1722,1115685
%23PCJJQCJG,%23U8U2V88Y,Champion League III,Platinum League III,coLeader,30,1,13,404,222,3263,4651,341,0,10,4526,5721,1264,347000
%23PCJJQCJG,%2382J8J0CQL,Unranked,Steel League II,leader,0,0,14,sahar,184,3115,4502,0,0,10,3441,3709,756,807269
%23PCJJQCJG,%238UUPCL82R,Master League I,Brass League I,member,18,4,12,cibala JR,171,3164,3224,0,104,8,2574,2741,1121,192112
%23PCJJQCJG,%23L9JV9J0JV,Master League II,Brass League III,admin,14,0,12,Muh Arsyad,123,2770,3093,66,258,6,2146,2216,161,68950
%23PCJJQCJG,%23LCR0PVY2R,Unranked,Titanium League III,admin,0,0,12,muhamaD ramdhan,152,2687,2968,0,0,10,3911,3983,360,1145365
%23PCJJQCJG,%232PQ8CLUQ9,Crystal League I,Copper League I,admin,15,0,13,Mystique22,148,2521,2682,0,144,6,1917,2111,672,203076
%23PCJJQCJG,%232YJCLJR9C,Unranked,Iron League III,member,0,0,12,cibala,176,2418,3261,0,0,9,2741,2853,1182,87014
%23PCJJQCJG,%23L9QJC0U2,Crystal League I,Brass League II,coLeader,21,0,11,Lucky13auto,154,2356,2657,0,99,6,2369,2422,882,193094
%23PCJJQCJG,%239PLU90028,Unranked,Copper League I,member,0,0,13,samtul,150,2235,3206,0,0,7,1961,1985,735,93040
%23PCJJQCJG,%232JPYG0G29,Unranked,Iron League II,member,0,0,12,MR.Zero One,184,2174,3485,0,0,8,2979,3294,407,0
%23PCJJQCJG,%23YJRL89VYV,Crystal League III,Copper League IV,member,3,0,12,Odyssey,108,2097,2213,0,71,5,1621,1721,126,50495
%23PCJJQCJG,%23R2J80GRC,Unranked,Iron League III,member,0,0,11,SUPRIADIJR,109,1902,2400,0,0,9,2760,2905,144,0
%23PCJJQCJG,%23P0VV2Q0C2,Unranked,Stone League I,member,0,0,10,andi,104,1813,2254,0,0,6,1423,1511,328,40956
%23PCJJQCJG,%23LULYQUCUJ,Unranked,Iron League II,member,0,0,11,SilverHawk,119,1811,2414,0,0,8,2894,2956,108,0
%23PCJJQCJG,%238JLJ9ULQ0,Unranked,Iron League I,member,0,0,11,"Revolver M""Gold",157,1505,2620,0,0,8,3035,3249,435,0
%23PCJJQCJG,%23Y8J2G89R9,Unranked,Copper League III,member,0,0,9,oki,67,1374,1626,0,0,6,1761,1761,22,55895
%23PCJJQCJG,%23LQ22UUJLQ,Unranked,Copper League II,member,0,0,10,the blues,92,1354,1500,0,0,6,1804,2043,27,0
%23PCJJQCJG,%23LCV2G28UJ,Unranked,Stone League I,member,0,0,10,acca,84,1312,1504,0,198,4,1423,1426,36,10400
%23PCJJQCJG,%23LRQ9CC8PU,Unranked,Brass League III,member,0,0,9,Zcousers,84,1118,2436,0,0,6,2132,2160,63,0
%23PCJJQCJG,%232GJP8YVG0,Silver League II,Brass League II,member,2,2,11,Dracula lapar,118,1037,2034,0,0,7,2255,2285,285,18100
%23PCJJQCJG,%23Q298CJ8V0,Unranked,Stone League III,member,0,0,8,SASIMI,55,838,1031,0,0,4,1244,1344,0,12600
%23PCJJQCJG,%23QUGQGYQCR,Unranked,Clay League I,member,0,0,9,congkang,57,810,1377,0,0,4,917,917,31,38988
%23PCJJQCJG,%23G999PG98L,Bronze League I,Clay League I,member,10,4,5,aziidd,29,635,649,0,0,3,989,1082,0,0
%23PCJJQCJG,%23QGUVCYRCL,Unranked,Clay League IV,member,0,0,6,Daniel,37,555,648,0,0,3,617,617,0,100
%232LLP99L2C,%2398C8QRGQ,Titan League III,Brass League I,coLeader,7,0,15,Ja,251,4078,4900,4096,415,8,2517,2644,2160,661343
%232LLP99L2C,%23QUQQCJQV,Unranked,Brass League I,leader,0,0,14,PREDATOR,207,3086,3940,1225,390,7,2440,2529,1907,401704
%232LLP99L2C,%23VP0JQV00,Unranked,Brass League II,member,0,0,13,capemort87,181,3011,3597,0,385,6,2294,2336,2107,187749
%232LLP99L2C,%239U0PL8V20,Master League I,Brass League I,member,1,0,13,CANNIBALE,184,2967,3874,0,385,7,2427,2639,1657,177105
%232LLP99L2C,%2389RJCVVVJ,Unranked,Brass League III,member,0,0,13,Attila,175,2928,3421,0,235,6,2068,2221,1894,284246
%232LLP99L2C,%23PP9YR9YRP,Unranked,Brass League III,member,0,0,13,IL REDENTORE,169,2851,3228,0,385,6,2184,2259,2074,204425
%232LLP99L2C,%23LJUQV0L8,Unranked,Copper League I,member,0,0,13,HURACAN,171,2832,3486,0,385,6,1961,2217,2057,232136
%232LLP99L2C,%23PCJGJPRCJ,Master League II,Copper League I,member,7,0,12,IL VICHINGO,158,2819,3021,0,0,6,1989,2263,1896,94050
%232LLP99L2C,%239P0Y80882,Unranked,Brass League III,member,0,0,13,Sanguinac,173,2769,3378,0,308,6,2142,2316,1997,166855
%232LLP99L2C,%232PCPG9Q0J,Unranked,Brass League II,member,0,0,13,capemort,182,2759,3845,0,385,7,2308,2445,2019,135487
%232LLP99L2C,%2328QPC89QU,Unranked,Copper League II,member,0,0,13,Ares,156,2560,2984,0,265,6,1886,2077,1462,171025
%232LLP99L2C,%23PL00LU2YY,Crystal League I,Brass League II,member,0,0,12,RAMBO,163,2521,3441,0,360,6,2223,2277,1859,113212
%232LLP99L2C,%23YL220PRQC,Crystal League I,Brass League III,member,9,0,12,DEVASTAMAN,154,2542,2992,0,0,6,2087,2111,1567,80311
%232LLP99L2C,%23LPCCPC899,Crystal League I,Copper League II,member,1,0,12,HULK,123,2424,2574,0,0,5,1860,1892,773,87005
%232LLP99L2C,%23LR0VRGUR,Unranked,Copper League I,member,4,0,12,AZAZEL,129,2457,2800,0,0,6,1947,2078,960,94113
%232LLP99L2C,%23JR9PY2VQ,Unranked,Copper League I,member,0,0,12,GianlucOpro,153,2381,3049,0,360,6,1902,2231,1503,98285
%232LLP99L2C,%23Q20RJR22J,Unranked,Copper League II,member,0,0,11,IMMORTALE,118,2282,2703,0,0,5,1817,1841,199,100
%232LLP99L2C,%238G0P8PCLQ,Unranked,Copper League I,coLeader,0,0,13,Impeto nero,185,2245,3685,0,385,7,1927,2137,2245,509149
